Gene_ID,Normalized_ID,Comparison,Delta_Beta,FDR,Significance_Tier,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Phatr3_EG00833,phatr3eg00833,t1_Fe_deplete_vs_t1_Mn_deplete,-1.657393333333333,0.0008944931536343,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J48778,phatr3j48778,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6570079999999998,0.0008944946640775,Tier 1 (Hard),2850.Phatr48778,1.1499999999999998e-250,688.0,"2C6ND@1|root,2T1M2@2759|Eukaryota,2XHPX@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J43771,phatr3j43771,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6543666666666663,0.0009183495606973,Tier 1 (Hard),2850.Phatr43771,2.09e-259,712.0,"2C0FD@1|root,2T0M5@2759|Eukaryota,2XHMB@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J54343,phatr3j54343,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6536607333333335,0.0009218164624374,Tier 1 (Hard),2850.Phatr54343,0.0,1007.0,"KOG2696@1|root,KOG2696@2759|Eukaryota,2XCBG@2836|Bacillariophyta",2836|Bacillariophyta,B,chromatin silencing at telomere,-,-,2.3.1.48,ko:K11303,"ko05034,map05034",-,-,-,"ko00000,ko00001,ko01000,ko03036",-,-,-,-
Phatr3_J46677,phatr3j46677,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6532533333333332,0.0009221014887761,Tier 1 (Hard),2850.Phatr46677,0.0,943.0,"2ESVB@1|root,2SVBF@2759|Eukaryota,2XGTI@2836|Bacillariophyta",2850.Phatr46677|-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J51609,phatr3j51609,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6467600000000002,0.0009899994873581,Tier 1 (Hard),2850.Phatr51609,0.0,1043.0,"COG0436@1|root,KOG0259@2759|Eukaryota,2XFA3@2836|Bacillariophyta",2836|Bacillariophyta,E,Aminotransferase class I and II,-,-,2.6.1.5,ko:K00815,"ko00130,ko00270,ko00350,ko00360,ko00400,ko00401,ko00950,ko00960,ko01100,ko01110,ko01130,ko01230,map00130,map00270,map00350,map00360,map00400,map00401,map00950,map00960,map01100,map01110,map01130,map01230","M00025,M00034","R00694,R00734,R07396",RC00006,"ko00000,ko00001,ko00002,ko01000,ko01007",-,-,-,Aminotran_1_2
Phatr3_J50164,phatr3j50164,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6425466666666666,0.0010328423827582,Tier 1 (Hard),2850.Phatr50164,0.0,1424.0,"2CK8Z@1|root,2SFUN@2759|Eukaryota",2759|Eukaryota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J44591,phatr3j44591,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6422466666666669,0.0010328423827582,Tier 1 (Hard),2850.Phatr44591,0.0,1902.0,"28II8@1|root,2QQV7@2759|Eukaryota,2XBJB@2836|Bacillariophyta",2836|Bacillariophyta,S,Protein of unknown function (DUF1336),-,-,-,-,-,-,-,-,-,-,-,-,DUF1336
Phatr3_J6282,phatr3j6282,t1_Fe_deplete_vs_t1_Mn_deplete,-1.64197,0.0010328423827582,Tier 1 (Hard),2850.Phatr12088,7.05e-90,268.0,"COG0545@1|root,KOG0543@2759|Eukaryota,2XDPJ@2836|Bacillariophyta",2759|Eukaryota,O,Domain amino terminal to FKBP-type peptidyl-prolyl isomerase,-,-,5.2.1.8,ko:K03773,-,-,-,-,"ko00000,ko01000,ko03110",-,-,-,"FKBP_C,FKBP_N,PDZ"
Phatr3_J3262,phatr3j3262,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6407999999999998,0.0010407733759668,Tier 1 (Hard),2850.Phatr3262,5.990000000000001e-157,449.0,"28J58@1|root,2QRHE@2759|Eukaryota,2XA8V@2836|Bacillariophyta",2836|Bacillariophyta,I,Phosphate acyltransferases,-,-,2.3.1.15,ko:K00630,"ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110",M00089,"R00851,R09380","RC00004,RC00039,RC00041","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,Acyltransferase
Phatr3_J36103,phatr3j36103,t1_Fe_deplete_vs_t1_Mn_deplete,-1.64056,0.0010407733759668,Tier 1 (Hard),2850.Phatr36103,3.28e-216,596.0,"2BGQI@1|root,2QXE6@2759|Eukaryota,2XEWK@2836|Bacillariophyta",2836|Bacillariophyta,S,TLD,-,-,-,-,-,-,-,-,-,-,-,-,TLD
Phatr3_J46289,phatr3j46289,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6388370333333333,0.0010571460155669,Tier 1 (Hard),2850.Phatr46289,2.81e-249,683.0,"KOG1616@1|root,KOG1616@2759|Eukaryota,2XACM@2836|Bacillariophyta",2836|Bacillariophyta,G,"5'-AMP-activated protein kinase beta subunit, interation domain",-,-,-,ko:K07199,"ko04068,ko04152,ko04211,ko04213,ko04371,ko04530,ko04710,ko04714,ko04910,ko04920,ko04921,ko04922,ko04931,ko04932,ko05410,map04068,map04152,map04211,map04213,map04371,map04530,map04710,map04714,map04910,map04920,map04921,map04922,map04931,map04932,map05410",-,-,-,"ko00000,ko00001",-,-,-,"AMPK1_CBM,AMPKBI"
Phatr3_J49302,phatr3j49302,t1_Fe_deplete_vs_t1_Mn_deplete,-1.63508,0.0010992616243163,Tier 1 (Hard),2850.Phatr49302,0.0,2671.0,"2CSE2@1|root,2RBIN@2759|Eukaryota,2XDUT@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_Jdraft1499,phatr3j1499,t1_Fe_deplete_vs_t1_Mn_deplete,-1.63382,0.00111059048828,Tier 1 (Hard),2850.Phatrdraft1499,2.57e-283,775.0,"2B3WX@1|root,2S0FN@2759|Eukaryota,2XCF8@2836|Bacillariophyta",2759|Eukaryota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J22609,phatr3j22609,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6332133333333334,0.0011136376789091,Tier 1 (Hard),2850.Phatr22609,1.02e-119,344.0,"COG0636@1|root,KOG0232@2759|Eukaryota,2XBVI@2836|Bacillariophyta",2836|Bacillariophyta,P,Proton-conducting pore forming subunit of the membrane integral V0 complex of vacuolar ATPase. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells,-,-,-,ko:K02155,"ko00190,ko01100,ko04142,ko04145,ko04721,ko04966,ko05110,ko05120,ko05152,ko05323,map00190,map01100,map04142,map04145,map04721,map04966,map05110,map05120,map05152,map05323",M00160,-,-,"ko00000,ko00001,ko00002",3.A.2.2,-,-,ATP-synt_C
Phatr3_J769,phatr3j769,t1_Fe_deplete_vs_t1_Mn_deplete,-1.628990333333333,0.0011641247573549,Tier 1 (Hard),2850.Phatr769,0.0,1058.0,"COG0464@1|root,KOG0733@2759|Eukaryota,2XEKG@2836|Bacillariophyta",2836|Bacillariophyta,O,Belongs to the AAA ATPase family,-,-,-,ko:K14571,"ko03008,map03008",-,-,-,"ko00000,ko00001,ko03009",-,-,-,AAA
Phatr3_EG00762,phatr3eg00762,t1_Mn_deplete_vs_t1_Fe_deplete,-1.6249766666666667,0.0012138674170724,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J22703,phatr3j22703,t1_Fe_deplete_vs_t1_Mn_deplete,-1.622253333333333,0.0012432610725162,Tier 1 (Hard),2850.Phatr22703,9.91e-214,619.0,"COG0349@1|root,KOG2206@2759|Eukaryota,2XDN5@2836|Bacillariophyta",2836|Bacillariophyta,J,3'-5' exonuclease,-,-,-,ko:K12591,"ko03018,map03018",-,-,-,"ko00000,ko00001,ko01000,ko03019",-,-,-,DNA_pol_A_exo1
Phatr3_J31874,phatr3j31874,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6221566666666665,0.0012432610725162,Tier 1 (Hard),2850.Phatr31874,2.67e-146,412.0,"2D2UX@1|root,2SP3U@2759|Eukaryota,2XG67@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J49621,phatr3j49621,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6172433333333331,0.0013043915221759,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_EG01994,phatr3eg01994,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6172300000000002,0.0013043915221759,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J47285,phatr3j47285,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6158346666666668,0.0013198647843306,Tier 1 (Hard),2850.Phatr47285,1.23e-206,570.0,"2CYGU@1|root,2S4BB@2759|Eukaryota,2XDDF@2836|Bacillariophyta",2836|Bacillariophyta,S,Alpha-kinase family,-,-,-,-,-,-,-,-,-,-,-,-,Alpha_kinase
Phatr3_EG01277,phatr3eg01277,t1_Fe_deplete_vs_t1_Mn_deplete,-1.613666666666666,0.001347333915963,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J50542,phatr3j50542,t1_Fe_deplete_vs_t1_Mn_deplete,-1.61274,0.0013560666290902,Tier 1 (Hard),2850.Phatr50542,4.53e-247,682.0,"KOG0768@1|root,KOG0768@2759|Eukaryota",2759|Eukaryota,U,S-adenosyl-L-methionine transmembrane transport,-,-,3.1.4.11,"ko:K05857,ko:K14684,ko:K15111","ko00562,ko01100,ko04020,ko04070,ko04919,ko04933,map00562,map01100,map04020,map04070,map04919,map04933",M00130,"R03332,R03435,R10952","RC00017,RC00425","ko00000,ko00001,ko00002,ko01000,ko02000,ko04131","2.A.29.18,2.A.29.23",-,-,Mito_carr
Phatr3_J33839,phatr3j33839,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6112,0.0013744263686843,Tier 1 (Hard),2850.Phatr33839,4.29e-209,577.0,"COG0588@1|root,KOG0235@2759|Eukaryota,2XBQC@2836|Bacillariophyta",2836|Bacillariophyta,G,Phosphoglycerate mutase family,-,-,5.4.2.11,ko:K01834,"ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko05230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map05230","M00001,M00002,M00003",R01518,RC00536,"ko00000,ko00001,ko00002,ko01000,ko04131,ko04147",-,-,-,His_Phos_1
Phatr3_J44180,phatr3j44180,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6108093333333335,0.0013749564736644,Tier 1 (Hard),2850.Phatr44180,5.43e-245,672.0,"2ANHF@1|root,2RZEE@2759|Eukaryota,2XG4S@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J47936,phatr3j47936,t1_Fe_deplete_vs_t1_Mn_deplete,-1.610103333333333,0.0013804470205885,Tier 1 (Hard),2850.Phatr47936,0.0,5132.0,"KOG1820@1|root,KOG1820@2759|Eukaryota,2XANJ@2836|Bacillariophyta",2836|Bacillariophyta,Z,TOG,-,-,-,ko:K16803,-,-,-,-,"ko00000,ko03036,ko04812",-,-,-,-
Phatr3_J9211,phatr3j9211,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6049066666666665,0.0014584289949037,Tier 1 (Hard),2850.Phatr9211,1.43e-210,600.0,"COG2313@1|root,KOG3009@2759|Eukaryota,2XBQS@2836|Bacillariophyta",2836|Bacillariophyta,Q,Indigoidine synthase A like protein,-,-,4.2.1.70,ko:K16329,"ko00240,map00240",-,R01055,"RC00432,RC00433","ko00000,ko00001,ko01000",-,-,-,Indigoidine_A
Phatr3_J16615,phatr3j16615,t1_Fe_deplete_vs_t1_Mn_deplete,-1.59902,0.001552629513366,Tier 1 (Hard),2850.Phatr16615,3.48e-218,610.0,"COG0142@1|root,KOG0776@2759|Eukaryota,2XAU1@2836|Bacillariophyta",2836|Bacillariophyta,H,Belongs to the FPP GGPP synthase family,-,-,-,-,-,-,-,-,-,-,-,-,polyprenyl_synt
Phatr3_J44051,phatr3j44051,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5966444666666666,0.0015884684943861,Tier 1 (Hard),2850.Phatr44051,0.0,1076.0,"KOG0595@1|root,KOG0595@2759|Eukaryota",2759|Eukaryota,T,protein serine/threonine kinase activity,-,-,2.7.11.1,"ko:K08269,ko:K17539","ko04136,ko04138,ko04139,ko04140,ko04150,ko04212,map04136,map04138,map04139,map04140,map04150,map04212",-,-,-,"ko00000,ko00001,ko01000,ko01001,ko03029,ko04131",-,-,-,"Ank_2,DUF3543,HET,Pkinase,Pkinase_Tyr"
Phatr3_J40863,phatr3j40863,t1_Fe_deplete_vs_t1_Mn_deplete,-1.59472,0.0016168647431935,Tier 1 (Hard),2850.Phatr40863,1.2700000000000001e-195,541.0,"2EN8U@1|root,2SRRC@2759|Eukaryota,2XD6N@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,RCC1
Phatr3_J45122,phatr3j45122,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5939556666666663,0.0016243997467587,Tier 1 (Hard),2850.Phatr45122,1.3400000000000004e-289,792.0,"COG1222@1|root,KOG0651@2759|Eukaryota,2XB6D@2836|Bacillariophyta",2836|Bacillariophyta,O,Belongs to the AAA ATPase family,-,-,-,ko:K03064,"ko03050,ko05169,map03050,map05169",M00341,-,-,"ko00000,ko00001,ko00002,ko03051",-,-,-,AAA
Phatr3_J36403,phatr3j36403,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5931699999999998,0.0016323812211647,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J49040,phatr3j49040,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5894766666666666,0.0016949321784036,Tier 1 (Hard),2850.Phatr49040,3.21e-178,496.0,"COG0494@1|root,KOG3069@2759|Eukaryota,2XH2S@2836|Bacillariophyta",2836|Bacillariophyta,L,NUDIX domain,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J49320,phatr3j49320,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5842533333333333,0.0017901812841019,Tier 1 (Hard),2850.Phatr49320,6.2e-228,626.0,"COG0652@1|root,KOG0881@2759|Eukaryota",2759|Eukaryota,O,peptidyl-prolyl cis-trans isomerase activity,-,-,5.2.1.8,ko:K01802,-,-,-,-,"ko00000,ko01000",-,-,-,Pro_isomerase
Phatr3_J49220,phatr3j49220,t1_Fe_deplete_vs_t1_Mn_deplete,-1.579952333333333,0.0018590579345444,Tier 1 (Hard),2850.Phatr49220,2.6e-139,395.0,"KOG2910@1|root,KOG2910@2759|Eukaryota,2XD27@2836|Bacillariophyta",2836|Bacillariophyta,U,Snf7,-,-,-,ko:K12195,"ko04144,ko04217,map04144,map04217",M00412,-,-,"ko00000,ko00001,ko00002,ko04131,ko04147",-,-,-,Snf7
Phatr3_EG00633,phatr3eg00633,t1_Fe_deplete_vs_t1_Mn_deplete,-1.57993,0.0018590579345444,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J50283,phatr3j50283,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5798366666666666,0.0018590579345444,Tier 1 (Hard),2850.Phatr50283,1.2e-310,848.0,"2EQZM@1|root,2STWC@2759|Eukaryota,2XDJM@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J47622,phatr3j47622,t1_Fe_deplete_vs_t1_Mn_deplete,-1.57818,0.0018864845775559,Tier 1 (Hard),2850.Phatr47622,0.0,955.0,"COG0457@1|root,KOG1124@2759|Eukaryota,2XB6G@2836|Bacillariophyta",2836|Bacillariophyta,S,Tetratricopeptide repeat,-,-,-,-,-,-,-,-,-,-,-,-,TPR_16
Phatr3_J3171,phatr3j3171,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5723666666666667,0.002005012843569,Tier 1 (Hard),2850.Phatr3171,2.31e-156,447.0,"COG5190@1|root,KOG2832@2759|Eukaryota,2XCSV@2836|Bacillariophyta",2836|Bacillariophyta,K,catalytic domain of ctd-like phosphatases,-,-,-,ko:K17496,-,-,-,-,"ko00000,ko02000,ko03029",3.A.8.1,-,-,NIF
Phatr3_J51952,phatr3j51952,t1_Fe_deplete_vs_t1_Mn_deplete,-1.571786666666667,0.0020102861101937,Tier 1 (Hard),2850.Phatr51952,0.0,1045.0,"COG0415@1|root,KOG0133@2759|Eukaryota,2XB4J@2836|Bacillariophyta",2836|Bacillariophyta,LT,DNA photolyase,-,-,4.1.99.3,ko:K01669,-,-,-,-,"ko00000,ko01000,ko03400",-,-,-,DNA_photolyase
Phatr3_J45098,phatr3j45098,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5688533333333334,0.0020689861117728,Tier 1 (Hard),2850.Phatr45098,0.0,1166.0,"COG0697@1|root,2S0YE@2759|Eukaryota,2XC17@2836|Bacillariophyta",2759|Eukaryota,EG,EamA-like transporter family,-,-,-,-,-,-,-,-,-,-,-,-,EamA
Phatr3_J48046,phatr3j48046,t1_Fe_deplete_vs_t1_Mn_deplete,-1.567453333333333,0.0020934199421149,Tier 1 (Hard),2850.Phatr48046,0.0,1195.0,"COG0515@1|root,KOG1187@2759|Eukaryota,2XGDH@2836|Bacillariophyta",2836|Bacillariophyta,T,protein serine/threonine kinase activity,-,-,-,-,-,-,-,-,-,-,-,-,"DUF285,Pkinase"
Phatr3_J48255,phatr3j48255,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5642266666666669,0.0021614430246371,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J39266,phatr3j39266,t1_Fe_deplete_vs_t1_Mn_deplete,-1.562183333333333,0.0022025575587377,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J35756,phatr3j35756,t1_Fe_deplete_vs_t1_Mn_deplete,-1.560363333333333,0.0022388957806884,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J34647,phatr3j34647,t1_Fe_deplete_vs_t1_Mn_deplete,-1.55824,0.0022834472534777,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J48970,phatr3j48970,t1_Fe_deplete_vs_t1_Mn_deplete,-1.555372,0.0023480355056742,Tier 1 (Hard),2850.Phatr48970,0.0,921.0,"COG3540@1|root,2QTGZ@2759|Eukaryota,2XCJM@2836|Bacillariophyta",2836|Bacillariophyta,P,PhoD-like phosphatase,-,-,3.1.3.1,ko:K01113,"ko00790,ko01100,ko02020,map00790,map01100,map02020",M00126,R04620,RC00017,"ko00000,ko00001,ko00002,ko01000",-,-,-,PhoD
Phatr3_EG00333,phatr3eg00333,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5537493333333332,0.0023815072799268,Tier 1 (Hard),2903.EOD12759,1.1e-87,302.0,"2EIBJ@1|root,2SNSU@2759|Eukaryota",2903.EOD12759|-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J47215,phatr3j47215,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5521579999999997,0.002414616695253,Tier 1 (Hard),2850.Phatr47215,0.0,1006.0,"2AUPK@1|root,2RZUJ@2759|Eukaryota,2XARJ@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J46399,phatr3j46399,t1_Fe_deplete_vs_t1_Mn_deplete,-1.55171,0.0024176165298523,Tier 1 (Hard),2850.Phatr46399,1.41e-298,814.0,"COG1231@1|root,KOG0029@2759|Eukaryota",2759|Eukaryota,E,oxidoreductase activity,-,-,1.4.3.4,"ko:K00274,ko:K19413","ko00260,ko00330,ko00340,ko00350,ko00360,ko00380,ko00950,ko00982,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00260,map00330,map00340,map00350,map00360,map00380,map00950,map00982,map01100,map01110,map04726,map04728,map05030,map05031,map05034",M00135,"R02173,R02382,R02529,R02532,R02613,R02908,R02919,R04025,R04300,R04674,R04890,R04893,R04894,R04907,R04908,R08346,R08347,R08348,R11354","RC00062,RC00160,RC00225,RC00676,RC00807,RC00808,RC01808,RC02226,RC02713","ko00000,ko00001,ko00002,ko01000,ko03036",-,-,-,Amino_oxidase
Phatr3_EG02658,phatr3eg02658,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5484666666666669,0.0024960959938041,Tier 1 (Hard),2850.Phatr54417,0.0,2576.0,"COG5537@1|root,KOG2011@2759|Eukaryota,2XABC@2836|Bacillariophyta",2836|Bacillariophyta,D,chromosome segregation,-,-,-,ko:K06671,"ko04110,ko04111,ko04113,map04110,map04111,map04113",-,-,-,"ko00000,ko00001,ko03036",-,-,-,-
Phatr3_J27125,phatr3j27125,t1_Fe_deplete_vs_t1_Mn_deplete,-1.546363333333333,0.0025450050171038,Tier 1 (Hard),2850.Phatr27125,1.18e-72,218.0,"COG2097@1|root,KOG0893@2759|Eukaryota,2XD6P@2836|Bacillariophyta",2836|Bacillariophyta,J,Ribosomal_L31e,-,-,-,ko:K02910,"ko03010,map03010","M00177,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L31e
Phatr3_J43134,phatr3j43134,t1_Fe_deplete_vs_t1_Mn_deplete,-1.545043333333333,0.0025726788429095,Tier 1 (Hard),2850.Phatr43134,0.0,1352.0,"COG0534@1|root,KOG1347@2759|Eukaryota,2XAMV@2836|Bacillariophyta",2836|Bacillariophyta,V,MatE,-,-,-,-,-,-,-,-,-,-,-,-,MatE
Phatr3_J33658,phatr3j33658,t1_Fe_deplete_vs_t1_Mn_deplete,-1.53727,0.0027905366896965,Tier 1 (Hard),2850.Phatr33658,1.6399999999999994e-228,634.0,"KOG0118@1|root,KOG0118@2759|Eukaryota,2XDH3@2836|Bacillariophyta",2836|Bacillariophyta,S,RNA recognition motif,-,-,-,-,-,-,-,-,-,-,-,-,RRM_1
Phatr3_EG02563,phatr3eg02563,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5343616666666668,0.0028699329324697,Tier 1 (Hard),2850.Phatr49403,0.0,1068.0,"2E0F2@1|root,2S7VP@2759|Eukaryota",2759|Eukaryota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J32507,phatr3j32507,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5273674999999998,0.0030852393866958,Tier 1 (Hard),2850.Phatr32507,6.3900000000000005e-161,454.0,"2C7FU@1|root,2RRAS@2759|Eukaryota,2XCKR@2836|Bacillariophyta",2836|Bacillariophyta,A,Zinc-finger double-stranded RNA-binding,-,-,-,-,-,-,-,-,-,-,-,-,zf-C2H2_jaz
Phatr3_J13700,phatr3j13700,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5188133333333331,0.0033719684160833,Tier 1 (Hard),2850.Phatr13700,1.08e-55,173.0,"2CZVT@1|root,2SBVU@2759|Eukaryota,2XDQ6@2836|Bacillariophyta",2836|Bacillariophyta,S,Belongs to the complex I LYR family,-,-,-,-,-,-,-,-,-,-,-,-,Complex1_LYR
Phatr3_EG00901,phatr3eg00901,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5180523333333331,0.003387599344623,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J44326,phatr3j44326,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5165133333333332,0.0034287801503019,Tier 1 (Hard),2850.Phatr44326,1.22e-251,694.0,"28M8Q@1|root,2SCH1@2759|Eukaryota",2759|Eukaryota,S,Protein of unknown function (DUF563),-,-,-,-,-,-,-,-,-,-,-,-,DUF563
Phatr3_J45569,phatr3j45569,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5162696666666666,0.0034287801503019,Tier 1 (Hard),2850.Phatr45569,3.57e-229,633.0,"2DEZ3@1|root,2S5R7@2759|Eukaryota,2XAZG@2836|Bacillariophyta",2836|Bacillariophyta,U,Protein of unknown function (DUF3493),-,-,-,-,-,-,-,-,-,-,-,-,DUF3493
Phatr3_J33773,phatr3j33773,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5124333333333333,0.0035605526561756,Tier 1 (Hard),2850.Phatr33773,1.96e-274,748.0,"2CYJP@1|root,2S4TE@2759|Eukaryota,2XE2U@2836|Bacillariophyta",2836|Bacillariophyta,S,Methyltransferase domain,-,-,-,-,-,-,-,-,-,-,-,-,Methyltransf_22
Phatr3_J44803,phatr3j44803,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5072133333333335,0.0037522915862859,Tier 1 (Hard),2850.Phatr44803,7.689999999999999e-290,800.0,"28J77@1|root,2QRJJ@2759|Eukaryota",2759|Eukaryota,S,Protein of unknown function (DUF2009),-,-,-,-,-,-,-,-,-,-,-,-,DUF2009
Phatr3_J37028,phatr3j37028,t1_Mn_deplete_vs_t1_Fe_deplete,-1.5054866666666666,0.0038088601371045,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J34358,phatr3j34358,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5044633333333333,0.0038373027150607,Tier 1 (Hard),2850.Phatr34358,2.01e-175,489.0,"2CF0J@1|root,2SU1R@2759|Eukaryota,2XH1J@2836|Bacillariophyta",2850.Phatr34358|-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J40930,phatr3j40930,t1_Fe_deplete_vs_t1_Mn_deplete,-1.5023666666666666,0.0039105490795359,Tier 1 (Hard),2850.Phatr40930,1.18e-213,591.0,"KOG3996@1|root,KOG3996@2759|Eukaryota,2XCZ1@2836|Bacillariophyta",2836|Bacillariophyta,CO,Links covalently the heme group to the apoprotein of cytochrome c,-,-,4.4.1.17,ko:K01764,"ko00860,map00860",-,R02480,"RC00727,RC02130","ko00000,ko00001,ko01000",-,-,-,Cyto_heme_lyase
